TransactionID,isFraud_pred,fraud_proba
3857643,0,0.0031
3857644,0,0.0009
3857645,0,0.001
3857646,0,0.0035
3857647,0,0.016
3857648,0,0.0134
3857649,0,0.0078
3857650,0,0.0087
3857651,0,0.0046
3857652,0,0.1798
3857653,0,0.001
3857654,0,0.0103
3857655,0,0.0134
3857656,0,0.0186
3857657,0,0.0051
3857658,0,0.0003
3857659,0,0.0018
3857660,0,0.0054
3857661,0,0.0006
3857662,0,0.0002
3857663,0,0.0031
3857664,0,0.0003
3857665,0,0.0006
3857666,0,0.0006
3857667,0,1e-04
3857668,0,0.0035
3857669,0,0.0
3857670,0,0.1054
3857671,0,0.023
3857672,0,0.0004
3857673,0,0.0141
3857674,0,0.0087
3857675,0,0.0
3857676,0,0.0051
3857677,0,0.0071
3857678,0,0.0014
3857679,0,1e-04
3857680,0,0.0543
3857681,0,0.0066
3857682,0,0.0176
3857683,0,0.0004
3857684,0,0.0013
3857685,0,1e-04
3857686,0,0.0006
3857687,0,0.0028
3857688,0,0.0037
3857689,0,0.0013
3857690,0,0.0264
3857691,0,0.0006
3857692,0,0.0025
3857693,0,1e-04
3857694,0,0.0012
3857695,0,0.0014
3857696,0,0.0002
3857697,0,0.001
3857698,0,0.077
3857699,0,0.0045
3857700,0,0.0023
3857701,0,0.0304
3857702,0,0.0085
3857703,0,0.0002
3857704,0,0.0154
3857705,0,0.0065
3857706,0,0.0006
3857707,0,0.0006
3857708,0,0.0777
3857709,0,0.0448
3857710,0,1e-04
3857711,0,0.0019
3857712,0,0.0011
3857713,0,0.0005
3857714,0,0.0003
3857715,0,0.0004
3857716,0,0.0268
3857717,1,0.968
3857718,0,0.0036
3857719,0,0.0534
3857720,0,0.2245
3857721,0,0.0011
3857722,1,0.82
3857723,0,0.0005
3857724,0,1e-04
3857725,1,0.5047
3857726,0,0.1481
3857727,0,1e-04
3857728,0,0.0003
3857729,0,0.0
3857730,0,0.0012
3857731,0,0.002
3857732,0,1e-04
3857733,0,0.0027
3857734,0,0.0005
3857735,0,0.0
3857736,0,0.0002
3857737,0,1e-04
3857738,0,0.0015
3857739,0,0.0003
3857740,0,0.0
3857741,0,1e-04
3857742,0,0.0027
3857743,0,0.0003
3857744,0,0.0006
3857745,0,0.0011
3857746,0,0.0
3857747,0,0.0268
3857748,0,0.0007
3857749,0,0.0004
3857750,0,0.0021
3857751,0,0.0
3857752,0,0.0
3857753,0,0.0004
3857754,0,0.0023
3857755,0,0.0
3857756,0,0.0048
3857757,0,0.0002
3857758,0,0.0283
3857759,0,0.0102
3857760,0,0.006
3857761,0,0.0
3857762,0,0.0513
3857763,0,0.0004
3857764,0,0.0024
3857765,0,0.0005
3857766,0,0.0006
3857767,0,1e-04
3857768,0,0.0008
3857769,0,0.0013
3857770,0,0.0016
3857771,0,0.004
3857772,0,0.0006
3857773,0,0.0006
3857774,0,0.0006
3857775,0,1e-04
3857776,0,0.0002
3857777,0,0.0066
3857778,0,0.0007
3857779,0,1e-04
3857780,0,0.0224
3857781,0,1e-04
3857782,0,0.0082
3857783,0,0.0116
3857784,0,0.0113
3857785,0,0.0003
3857786,1,0.9785
3857787,0,0.0002
3857788,0,0.0015
3857789,0,0.0024
3857790,0,0.004
3857791,0,0.0021
3857792,0,0.0024
3857793,0,1e-04
3857794,0,0.0002
3857795,0,1e-04
3857796,0,0.0022
3857797,1,0.6427
3857798,0,0.0006
3857799,0,1e-04
3857800,0,1e-04
3857801,0,0.0002
3857802,0,0.0046
3857803,0,0.0022
3857804,0,0.0121
3857805,0,0.0012
3857806,0,0.0003
3857807,0,0.2587
3857808,0,0.0013
3857809,0,0.0004
3857810,0,0.0002
3857811,0,0.0003
3857812,0,0.0015
3857813,0,1e-04
3857814,0,0.0025
3857815,0,0.0004
3857816,0,0.0544
3857817,0,0.0006
3857818,0,0.0114
3857819,0,0.0004
3857820,0,0.0009
3857821,0,0.0009
3857822,0,1e-04
3857823,0,0.0032
3857824,0,0.0003
3857825,0,0.0072
3857826,0,0.0047
3857827,0,0.0015
3857828,0,0.0032
3857829,0,0.0002
3857830,0,0.0014
3857831,0,0.0259
3857832,0,0.0108
3857833,0,0.0004
3857834,0,0.0003
3857835,0,0.0002
3857836,0,0.0031
3857837,0,1e-04
3857838,0,0.0004
3857839,0,0.0107
3857840,0,0.0003
3857841,0,0.0043
3857842,0,0.0003
3857843,0,1e-04
3857844,0,0.0709
3857845,0,0.0025
3857846,0,0.0085
3857847,0,0.0002
3857848,0,1e-04
3857849,0,1e-04
3857850,0,0.0007
3857851,0,1e-04
3857852,0,1e-04
3857853,0,0.0009
3857854,0,0.0017
3857855,0,0.0004
3857856,0,0.002
3857857,0,0.0003
3857858,0,0.0025
3857859,0,0.0012
3857860,0,0.0002
3857861,0,0.0056
3857862,0,0.0
3857863,0,1e-04
3857864,0,0.0
3857865,0,0.0
3857866,0,0.0083
3857867,0,0.0026
3857868,0,1e-04
3857869,0,0.0004
3857870,0,0.0023
3857871,0,0.0014
3857872,0,0.0013
3857873,0,0.0003
3857874,0,1e-04
3857875,0,0.0003
3857876,0,0.0002
3857877,0,0.0093
3857878,0,0.001
3857879,0,0.0007
3857880,0,0.0028
3857881,0,1e-04
3857882,0,0.002
3857883,0,1e-04
3857884,0,0.0008
3857885,0,0.2325
3857886,0,0.0002
3857887,0,0.0005
3857888,0,0.0114
3857889,0,0.004
3857890,0,0.0034
3857891,0,0.0005
3857892,0,0.0015
3857893,0,0.0003
3857894,0,0.0024
3857895,0,0.0008
3857896,0,0.0079
3857897,0,0.0008
3857898,0,0.002
3857899,0,0.0002
3857900,0,0.0014
3857901,0,0.0009
3857902,0,0.0006
3857903,0,0.0027
3857904,0,0.0061
3857905,0,0.0008
3857906,0,0.0011
3857907,0,0.0002
3857908,0,0.0023
3857909,0,0.0016
3857910,0,0.0025
3857911,0,0.0007
3857912,0,0.0016
3857913,0,0.007
3857914,0,0.0199
3857915,0,0.0004
3857916,0,0.0
3857917,0,0.0039
3857918,0,0.0017
3857919,0,0.0017
3857920,0,0.0012
3857921,0,0.0022
3857922,0,0.0023
3857923,0,0.0003
3857924,0,0.0003
3857925,0,1e-04
3857926,0,0.0045
3857927,0,0.0046
3857928,0,0.0017
3857929,0,0.0018
3857930,0,0.0005
3857931,0,0.0007
3857932,0,0.0004
3857933,0,0.0002
3857934,0,0.0048
3857935,0,0.0002
3857936,0,0.0019
3857937,0,0.0071
3857938,0,0.0003
3857939,0,0.0007
3857940,0,0.0528
3857941,0,0.0043
3857942,0,0.0027
3857943,0,0.0003
3857944,0,0.0002
3857945,0,0.0008
3857946,0,0.0418
3857947,0,0.0202
3857948,0,0.0017
3857949,0,0.0022
3857950,0,0.0042
3857951,0,0.0044
3857952,0,0.0013
3857953,0,0.0003
3857954,0,0.0199
3857955,0,0.0073
3857956,0,0.0052
3857957,0,0.0692
3857958,0,0.0014
3857959,0,0.0002
3857960,0,1e-04
3857961,0,0.0005
3857962,0,0.0017
3857963,0,0.0004
3857964,0,0.0026
3857965,0,0.0112
3857966,0,0.0063
3857967,0,0.0043
3857968,0,0.0042
3857969,0,0.0027
3857970,0,0.0009
3857971,0,0.0055
3857972,0,0.0005
3857973,0,0.0011
3857974,0,1e-04
3857975,0,0.0059
3857976,0,0.0012
3857977,0,0.0019
3857978,0,0.0026
3857979,0,0.0118
3857980,0,0.0139
3857981,0,0.0018
3857982,0,0.0236
3857983,0,1e-04
3857984,0,0.002
3857985,0,0.0003
3857986,0,0.0088
3857987,0,0.0095
3857988,0,0.001
3857989,0,0.0006
3857990,0,0.0162
3857991,0,0.0018
3857992,0,0.0235
3857993,0,0.0002
3857994,0,0.0002
3857995,0,0.0143
3857996,0,0.0004
3857997,0,0.0
3857998,0,0.001
3857999,0,0.0063
3858000,0,0.0006
3858001,0,0.0072
3858002,0,0.0128
3858003,0,0.0095
3858004,0,0.0009
3858005,0,0.0103
3858006,0,0.0012
3858007,0,0.0069
3858008,0,0.016
3858009,0,0.0017
3858010,0,0.0234
3858011,0,0.0013
3858012,0,0.0044
3858013,0,0.0002
3858014,0,0.0675
3858015,0,0.0214
3858016,0,0.0027
3858017,0,0.0028
3858018,0,1e-04
3858019,0,0.0007
3858020,0,0.083
3858021,0,0.0131
3858022,0,0.0131
3858023,0,0.0433
3858024,0,0.0002
3858025,0,0.0078
3858026,0,0.0005
3858027,0,0.0073
3858028,0,0.001
3858029,0,0.0055
3858030,0,0.012
3858031,0,0.019
3858032,0,0.0049
3858033,0,0.0018
3858034,0,0.0405
3858035,0,0.0003
3858036,0,0.0008
3858037,0,0.0
3858038,0,0.1386
3858039,0,0.0013
3858040,0,0.0021
3858041,0,0.0008
3858042,0,0.0234
3858043,0,0.0015
3858044,0,0.0005
3858045,0,0.0074
3858046,0,0.0002
3858047,0,0.0004
3858048,0,0.001
3858049,0,0.0007
3858050,0,0.1086
3858051,0,0.0019
3858052,0,1e-04
3858053,0,0.0017
3858054,0,0.0003
3858055,0,0.0012
3858056,0,0.0016
3858057,0,0.0025
3858058,0,1e-04
3858059,0,0.0005
3858060,0,0.0021
3858061,0,0.0005
3858062,0,0.003
3858063,0,1e-04
3858064,0,0.0153
3858065,0,0.0003
3858066,0,0.0025
3858067,0,0.0013
3858068,0,0.0134
3858069,0,0.0073
3858070,0,0.0
3858071,0,0.0005
3858072,0,0.1906
3858073,0,0.001
3858074,0,0.0021
3858075,0,0.0007
3858076,0,1e-04
3858077,0,0.0002
3858078,0,0.0052
3858079,0,1e-04
3858080,0,0.0686
3858081,0,1e-04
3858082,0,0.0006
3858083,0,0.0
3858084,0,0.0009
3858085,0,0.0067
3858086,0,0.0072
3858087,0,0.0012
3858088,0,0.0003
3858089,0,0.0039
3858090,0,0.0002
3858091,0,0.0036
3858092,0,1e-04
3858093,0,0.0014
3858094,0,0.2254
3858095,0,0.005
3858096,0,0.0002
3858097,0,0.0
3858098,0,1e-04
3858099,0,0.002
3858100,0,0.0003
3858101,0,0.035
3858102,0,0.015
3858103,0,0.001
3858104,0,0.0002
3858105,0,0.019
3858106,0,0.4064
3858107,0,0.0007
3858108,0,0.0
3858109,0,0.0004
3858110,0,0.0003
3858111,0,0.0037
3858112,0,0.0074
3858113,0,0.0018
3858114,0,0.0009
3858115,0,1e-04
3858116,0,1e-04
3858117,0,0.0027
3858118,0,0.0002
3858119,0,0.0006
3858120,0,1e-04
3858121,0,0.0017
3858122,0,0.0362
3858123,0,0.0033
3858124,0,0.001
3858125,0,0.0037
3858126,0,0.0011
3858127,0,0.0035
3858128,0,0.0009
3858129,0,1e-04
3858130,0,0.0148
3858131,0,0.0119
3858132,0,0.0009
3858133,0,0.0531
3858134,0,0.0004
3858135,0,0.0008
3858136,0,0.0003
3858137,0,0.0012
3858138,0,0.01
3858139,0,0.0006
3858140,0,0.0118
3858141,0,0.0455
3858142,0,0.0019
3858143,0,0.0046
3858144,0,0.0
3858145,0,0.0181
3858146,0,0.02
3858147,0,0.0015
3858148,0,0.0005
3858149,0,0.0291
3858150,0,0.006
3858151,0,0.0008
3858152,0,0.0077
3858153,0,0.0017
3858154,0,0.0003
3858155,0,0.0003
3858156,0,0.0016
3858157,0,0.0145
3858158,0,0.0
3858159,0,0.023
3858160,0,0.001
3858161,0,0.0008
3858162,0,0.0003
3858163,0,0.002
3858164,0,0.0003
3858165,0,0.1095
3858166,0,0.0009
3858167,0,0.0002
3858168,0,0.0006
3858169,0,0.009
3858170,0,0.0148
3858171,0,1e-04
3858172,0,0.0013
3858173,0,1e-04
3858174,0,0.0115
3858175,0,0.0106
3858176,0,0.0037
3858177,0,0.0165
3858178,0,0.0009
3858179,0,0.0011
3858180,0,0.0115
3858181,0,0.0014
3858182,0,0.0211
3858183,0,0.0108
3858184,0,0.016
3858185,0,0.0079
3858186,0,0.0003
3858187,0,0.003
3858188,0,1e-04
3858189,0,0.0126
3858190,0,0.0115
3858191,0,0.0018
3858192,0,0.0005
3858193,0,0.139
3858194,0,0.0003
3858195,0,0.009
3858196,0,0.0
3858197,0,1e-04
3858198,0,0.0008
3858199,0,0.2259
3858200,0,0.0005
3858201,0,0.0039
3858202,0,0.0004
3858203,0,0.0076
3858204,0,1e-04
3858205,0,0.0
3858206,0,0.0007
3858207,0,0.0062
3858208,0,0.0014
3858209,0,0.0024
3858210,0,1e-04
3858211,0,0.0037
3858212,0,0.0
3858213,0,0.0042
3858214,0,0.0005
3858215,0,0.0039
3858216,0,0.0101
3858217,0,0.0
3858218,0,0.0048
3858219,0,0.0011
3858220,0,0.0004
3858221,0,0.0033
3858222,0,0.0195
3858223,0,0.0044
3858224,0,0.0002
3858225,0,0.0066
3858226,0,1e-04
3858227,0,0.4183
3858228,0,0.0029
3858229,0,0.0012
3858230,0,0.0651
3858231,0,0.0009
3858232,0,0.0084
3858233,0,0.0027
3858234,0,0.0028
3858235,0,0.0002
3858236,0,0.0002
3858237,0,0.0013
3858238,0,0.0014
3858239,0,0.0014
3858240,0,0.0014
3858241,0,0.0003
3858242,0,0.0029
3858243,0,0.0006
3858244,0,0.0019
3858245,0,0.0008
3858246,0,0.0003
3858247,0,0.0011
3858248,0,0.002
3858249,0,1e-04
3858250,0,0.0062
3858251,0,0.0039
3858252,0,0.0009
3858253,0,0.0024
3858254,0,0.0019
3858255,0,0.0088
3858256,0,0.0042
3858257,0,0.1097
3858258,0,0.0019
3858259,0,0.0008
3858260,0,0.1278
3858261,0,0.0086
3858262,0,0.0019
3858263,0,0.0196
3858264,0,0.0064
3858265,0,0.0021
3858266,0,0.0125
3858267,0,0.0053
3858268,0,0.0004
3858269,0,0.0005
3858270,0,1e-04
3858271,0,0.0008
3858272,0,0.0009
3858273,0,0.0063
3858274,0,0.0188
3858275,0,0.0011
3858276,0,0.1265
3858277,0,0.0021
3858278,0,0.1262
3858279,0,0.0359
3858280,0,0.0006
3858281,0,0.0192
3858282,0,0.0095
3858283,0,0.0084
3858284,0,0.0006
3858285,0,0.0
3858286,0,0.002
3858287,0,0.0002
3858288,0,0.0327
3858289,0,0.0068
3858290,0,0.0025
3858291,0,0.0279
3858292,0,0.0046
3858293,0,0.0002
3858294,0,0.0014
3858295,0,0.0007
3858296,0,0.0646
3858297,0,0.0007
3858298,0,0.024
3858299,0,1e-04
3858300,0,0.0002
3858301,0,0.0009
3858302,0,0.0006
3858303,0,0.0
3858304,0,1e-04
3858305,0,0.0023
3858306,0,0.0052
3858307,0,0.0047
3858308,0,0.0013
3858309,0,0.0007
3858310,0,0.059
3858311,0,0.0032
3858312,0,0.0053
3858313,0,0.0002
3858314,0,0.0003
3858315,0,0.0013
3858316,0,0.0008
3858317,0,0.0014
3858318,0,0.0023
3858319,0,0.0002
3858320,0,0.0121
3858321,0,0.0074
3858322,0,0.0711
3858323,0,0.0053
3858324,0,0.001
3858325,0,0.0131
3858326,0,0.006
3858327,0,0.014
3858328,0,0.0167
3858329,0,0.0
3858330,0,0.3823
3858331,0,0.0025
3858332,0,0.0253
3858333,0,0.0009
3858334,0,0.0004
3858335,0,0.0105
3858336,0,0.0049
3858337,0,0.1686
3858338,0,0.0004
3858339,0,0.0008
3858340,0,1e-04
3858341,0,0.0005
3858342,0,0.0044
3858343,0,1e-04
3858344,0,0.0077
3858345,0,0.0888
3858346,0,0.0036
3858347,0,0.0036
3858348,0,0.0006
3858349,0,0.0008
3858350,0,0.0
3858351,0,0.0025
3858352,0,0.0006
3858353,0,0.004
3858354,0,0.0017
3858355,0,1e-04
3858356,0,1e-04
3858357,0,0.0059
3858358,0,0.0067
3858359,0,0.079
3858360,0,0.0006
3858361,0,0.0014
3858362,0,0.0033
3858363,0,0.0041
3858364,0,0.0002
3858365,0,1e-04
3858366,0,0.0007
3858367,0,0.0007
3858368,0,0.0022
3858369,0,0.0075
3858370,0,0.0006
3858371,0,1e-04
3858372,0,0.0054
3858373,0,0.0034
3858374,0,0.0004
3858375,0,0.0044
3858376,0,0.0009
3858377,0,1e-04
3858378,0,0.0002
3858379,0,0.0035
3858380,0,0.0005
3858381,0,0.0076
3858382,0,0.0469
3858383,0,1e-04
3858384,0,1e-04
3858385,0,0.0003
3858386,0,0.0005
3858387,0,0.0004
3858388,0,0.0008
3858389,0,0.0012
3858390,0,0.0002
3858391,0,0.0002
3858392,0,0.0019
3858393,0,0.386
3858394,0,0.0004
3858395,0,0.0053
3858396,1,0.9246
3858397,0,0.0108
3858398,0,0.001
3858399,1,0.9897
3858400,0,0.0011
3858401,0,0.0003
3858402,1,0.9948
3858403,0,1e-04
3858404,0,0.0005
3858405,0,0.0
3858406,0,0.1184
3858407,0,0.0399
3858408,0,0.001
3858409,0,1e-04
3858410,0,0.0
3858411,0,0.0016
3858412,0,0.001
3858413,0,0.004
3858414,0,0.0014
3858415,0,0.0015
3858416,0,0.029
3858417,0,0.001
3858418,0,0.0027
3858419,0,0.0438
3858420,0,0.0059
3858421,0,0.0014
3858422,0,0.0013
3858423,0,0.0003
3858424,0,0.0147
3858425,0,1e-04
3858426,0,0.0065
3858427,0,0.0005
3858428,0,1e-04
3858429,0,0.0024
3858430,0,0.0082
3858431,0,0.0098
3858432,0,0.0005
3858433,0,0.0003
3858434,0,0.0004
3858435,0,0.0004
3858436,0,0.0092
3858437,0,0.0029
3858438,0,0.0008
3858439,0,0.0026
3858440,0,0.0012
3858441,0,1e-04
3858442,0,0.0174
3858443,0,0.0005
3858444,0,0.0024
3858445,0,0.0029
3858446,0,0.0014
3858447,0,0.0002
3858448,0,0.0163
3858449,0,0.0078
3858450,1,0.5052
3858451,0,0.002
3858452,0,0.0593
3858453,0,0.0084
3858454,0,0.0
3858455,0,0.0078
3858456,0,0.0172
3858457,0,0.0028
3858458,0,0.0366
3858459,0,0.2216
3858460,0,0.0081
3858461,0,0.0003
3858462,0,0.0003
3858463,0,0.2139
3858464,0,0.0002
3858465,0,0.0033
3858466,0,0.0033
3858467,0,0.006
3858468,0,0.0624
3858469,0,0.0029
3858470,0,0.0131
3858471,0,0.0017
3858472,0,0.0003
3858473,0,1e-04
3858474,0,0.014
3858475,0,0.0048
3858476,0,0.015
3858477,0,0.0403
3858478,0,0.0455
3858479,0,0.0009
3858480,0,0.0048
3858481,0,1e-04
3858482,0,0.0207
3858483,0,0.0002
3858484,0,1e-04
3858485,0,0.0012
3858486,0,0.0431
3858487,0,0.0156
3858488,0,0.0164
3858489,0,0.0004
3858490,0,0.0126
3858491,0,0.0002
3858492,0,0.0004
3858493,0,0.0009
3858494,0,0.0004
3858495,0,0.0009
3858496,0,0.0002
3858497,0,0.0067
3858498,0,0.0022
3858499,0,0.0
3858500,0,0.0151
3858501,0,0.0029
3858502,0,1e-04
3858503,0,0.0028
3858504,0,1e-04
3858505,0,0.0118
3858506,0,0.0009
3858507,0,0.0013
3858508,0,0.0032
3858509,0,0.0106
3858510,0,0.0
3858511,0,0.0065
3858512,0,0.0036
3858513,0,0.0002
3858514,0,0.0015
3858515,0,0.0097
3858516,0,0.0013
3858517,1,0.945
3858518,0,0.0092
3858519,0,0.0041
3858520,0,1e-04
3858521,0,0.0074
3858522,0,0.0066
3858523,0,0.0178
3858524,0,0.0003
3858525,0,0.0106
3858526,0,1e-04
3858527,0,0.001
3858528,0,0.001
3858529,0,0.0003
3858530,0,0.0081
3858531,0,1e-04
3858532,0,1e-04
3858533,0,0.0409
3858534,0,0.0053
3858535,0,0.0021
3858536,0,0.0
3858537,0,0.0038
3858538,0,0.0108
3858539,0,0.0003
3858540,0,0.0311
3858541,0,0.0
3858542,0,0.0013
3858543,0,0.0014
3858544,0,0.0
3858545,0,0.0002
3858546,0,0.0002
3858547,0,0.0017
3858548,0,0.0014
3858549,0,0.0035
3858550,0,0.004
3858551,0,0.0021
3858552,0,0.0616
3858553,0,0.0
3858554,0,0.011
3858555,0,1e-04
3858556,0,0.0045
3858557,0,0.0006
3858558,0,0.0109
3858559,0,0.0024
3858560,0,0.0008
3858561,0,0.0037
3858562,0,0.0256
3858563,0,0.0022
3858564,0,0.0432
3858565,0,0.0101
3858566,0,0.0
3858567,0,0.0791
3858568,0,0.0003
3858569,0,0.003
3858570,0,0.1408
3858571,0,0.0517
3858572,0,1e-04
3858573,0,0.0004
3858574,0,0.0038
3858575,0,0.0417
3858576,0,0.0442
3858577,0,0.0064
3858578,0,0.1617
3858579,0,0.0012
3858580,0,0.0003
3858581,0,0.0025
3858582,0,0.0021
3858583,0,0.0002
3858584,0,0.0011
3858585,1,0.9172
3858586,0,0.0004
3858587,0,0.0002
3858588,1,0.985
3858589,1,0.6552
3858590,0,0.001
3858591,0,0.005
3858592,0,0.0004
3858593,0,0.0085
3858594,1,0.7578
3858595,1,0.9728
3858596,0,0.0012
3858597,0,0.3101
3858598,0,0.0023
3858599,0,0.0003
3858600,0,0.0028
3858601,0,1e-04
3858602,0,0.0019
3858603,0,0.0002
3858604,0,0.0003
3858605,0,0.0004
3858606,0,1e-04
3858607,0,0.001
3858608,0,0.0003
3858609,0,0.0002
3858610,0,0.0061
3858611,0,0.0006
3858612,0,0.0002
3858613,0,0.0007
3858614,0,1e-04
3858615,0,0.0179
3858616,0,0.0046
3858617,0,0.0004
3858618,0,0.0031
3858619,0,0.0041
3858620,0,0.0139
3858621,0,0.0017
3858622,0,0.0003
3858623,0,0.0027
3858624,0,0.0003
3858625,0,0.0004
3858626,0,0.0007
3858627,0,1e-04
3858628,0,1e-04
3858629,0,0.0011
3858630,0,0.0011
3858631,0,0.0002
3858632,0,0.0008
3858633,0,0.305
3858634,0,0.0033
3858635,0,0.0059
3858636,0,0.0002
3858637,0,0.0037
3858638,0,0.0044
3858639,0,0.0587
3858640,0,0.0013
3858641,0,0.0006
3858642,0,0.0193
3858643,0,0.011
3858644,0,0.0023
3858645,0,0.0094
3858646,0,0.0009
3858647,0,0.0003
3858648,0,0.0125
3858649,0,0.0241
3858650,0,0.0022
3858651,0,0.0036
3858652,0,0.0469
3858653,0,0.003
3858654,0,1e-04
3858655,0,0.0052
3858656,0,0.0021
3858657,0,0.013
3858658,0,0.0017
3858659,0,0.0015
3858660,0,0.0475
3858661,0,0.0008
3858662,0,0.0047
3858663,0,0.0077
3858664,0,0.0041
3858665,0,0.075
3858666,0,0.0103
3858667,0,0.0014
3858668,0,0.0016
3858669,0,0.0005
3858670,0,0.0
3858671,0,0.0012
3858672,0,0.002
3858673,0,0.0003
3858674,0,0.0002
3858675,0,0.0083
3858676,0,0.0066
3858677,0,0.0127
3858678,0,0.0232
3858679,0,0.0422
3858680,0,0.0002
3858681,0,0.0134
3858682,0,0.0006
3858683,0,0.0018
3858684,0,0.0023
3858685,0,0.0013
3858686,0,0.0005
3858687,0,0.0108
3858688,0,0.0
3858689,0,0.0005
3858690,0,0.0007
3858691,0,0.0391
3858692,0,0.0003
3858693,0,0.0014
3858694,0,0.0022
3858695,0,0.0036
3858696,0,0.0284
3858697,0,0.0002
3858698,0,0.0002
3858699,0,0.0003
3858700,0,1e-04
3858701,0,0.0089
3858702,0,0.003
3858703,0,0.0022
3858704,0,0.0166
3858705,0,0.0006
3858706,0,0.0002
3858707,0,0.0004
3858708,0,0.0058
3858709,0,0.0021
3858710,0,0.016
3858711,0,0.0003
3858712,0,0.0002
3858713,0,0.0099
3858714,0,1e-04
3858715,0,0.0
3858716,0,0.0036
3858717,0,0.0
3858718,0,0.0013
3858719,0,0.0202
3858720,0,0.0005
3858721,0,0.0033
3858722,0,1e-04
3858723,0,0.0095
3858724,0,1e-04
3858725,0,1e-04
3858726,0,0.0008
3858727,0,0.0005
3858728,0,0.0214
3858729,0,0.004
3858730,0,0.0005
3858731,0,0.0002
3858732,0,0.0003
3858733,0,0.0033
3858734,0,0.0178
3858735,0,0.0084
3858736,0,0.0006
3858737,0,0.003
3858738,0,0.0002
3858739,0,0.1242
3858740,0,0.009
3858741,0,0.0099
3858742,0,0.0237
3858743,0,0.0004
3858744,0,0.0587
3858745,0,0.0045
3858746,0,0.055
3858747,0,0.0363
3858748,0,0.0014
3858749,0,0.0041
3858750,0,0.0014
3858751,0,0.0028
3858752,0,0.0043
3858753,0,0.0002
3858754,0,0.014
3858755,0,0.0002
3858756,0,0.0136
3858757,0,0.0018
3858758,0,0.0009
3858759,0,0.0112
3858760,0,0.0408
3858761,0,0.0012
3858762,0,0.0018
3858763,0,0.0003
3858764,0,0.0025
3858765,0,1e-04
3858766,0,0.0098
3858767,0,0.001
3858768,0,0.0004
3858769,0,0.0097
3858770,0,0.0002
3858771,0,0.0016
3858772,0,0.0026
3858773,0,1e-04
3858774,0,0.0007
3858775,0,0.0008
3858776,0,0.0099
3858777,0,0.0015
3858778,0,0.002
3858779,0,0.0004
3858780,0,0.0013
3858781,0,0.0021
3858782,0,0.0054
3858783,0,0.0022
3858784,0,0.0004
3858785,0,0.001
3858786,0,0.0033
3858787,0,0.0081
3858788,0,0.0007
3858789,0,0.0
3858790,0,0.0008
3858791,0,0.0005
3858792,0,0.0
3858793,0,0.0008
3858794,0,0.0038
3858795,0,0.0026
3858796,0,0.0079
3858797,0,0.0003
3858798,0,0.004
3858799,0,0.0007
3858800,0,0.0026
3858801,0,0.0022
3858802,0,0.0034
3858803,0,0.0012
3858804,0,0.0101
3858805,0,0.0152
3858806,0,0.0014
3858807,0,1e-04
3858808,0,0.0016
3858809,0,0.0031
3858810,0,0.0013
3858811,0,0.0007
3858812,0,0.0002
3858813,0,0.0003
3858814,0,0.0003
3858815,0,1e-04
3858816,0,0.033
3858817,0,0.0436
3858818,0,0.0005
3858819,0,0.0004
3858820,0,0.0002
3858821,0,0.0127
3858822,0,0.0312
3858823,0,0.0011
3858824,0,0.0012
3858825,0,0.0016
3858826,0,0.0004
3858827,0,0.0328
3858828,0,0.1434
3858829,0,0.009
3858830,0,0.0015
3858831,0,0.0003
3858832,0,0.024
3858833,0,0.0028
3858834,0,0.0032
3858835,0,0.0067
3858836,0,0.0005
3858837,0,0.1069
3858838,0,0.0022
3858839,0,0.0002
3858840,0,0.0256
3858841,0,0.027
3858842,0,0.0006
3858843,0,0.0012
3858844,0,0.0019
3858845,0,0.002
3858846,0,0.0035
3858847,0,0.0117
3858848,0,0.0498
3858849,0,0.0043
3858850,0,0.0045
3858851,0,0.0029
3858852,0,0.0028
3858853,0,0.0467
3858854,0,0.0013
3858855,0,0.0005
3858856,0,1e-04
3858857,0,0.0095
3858858,0,0.0018
3858859,0,0.0015
3858860,0,0.0028
3858861,0,0.0019
3858862,0,0.0028
3858863,0,0.0002
3858864,0,0.0167
3858865,0,0.0013
3858866,0,0.0004
3858867,0,0.004
3858868,0,1e-04
3858869,0,0.0
3858870,0,0.0003
3858871,0,0.0002
3858872,0,0.001
3858873,0,0.003
3858874,0,0.0025
3858875,0,0.0052
3858876,0,0.0008
3858877,0,0.0003
3858878,0,0.0
3858879,0,0.0534
3858880,0,0.0006
3858881,0,0.0035
3858882,0,0.0004
3858883,0,0.0008
3858884,0,0.0024
3858885,0,0.0005
3858886,0,0.0079
3858887,0,0.009
3858888,0,0.0021
3858889,0,0.001
3858890,0,0.0106
3858891,0,0.0005
3858892,0,0.0006
3858893,0,0.0005
3858894,0,0.0013
3858895,0,0.0122
3858896,0,0.0004
3858897,0,1e-04
3858898,0,0.0024
3858899,0,0.0114
3858900,0,0.0012
3858901,0,0.0003
3858902,0,0.0055
3858903,0,0.0011
3858904,0,0.0073
3858905,0,0.014
3858906,0,0.0037
3858907,0,0.0
3858908,0,0.0936
3858909,0,1e-04
3858910,0,0.0011
3858911,0,0.0028
3858912,0,0.0061
3858913,0,0.0569
3858914,0,0.0004
3858915,0,1e-04
3858916,0,0.0017
3858917,0,0.0042
3858918,0,0.0035
3858919,0,0.2118
3858920,0,0.0198
3858921,0,0.0004
3858922,0,0.002
3858923,0,0.0012
3858924,0,0.0049
3858925,0,0.0003
3858926,0,0.0003
